# T48 IC catalog generated from XGecu T48 SDK/T48_List.txt
Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
IS25WE128E	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25WE128F	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25WE256E	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP256E	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP010E	ISSI		131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP020E	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP040E	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP020D	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP040D	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP080D	ISSI		1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP016D	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP032D	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP064A	ISSI		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP064D	ISSI		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP128D	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP128F	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP256D	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25WJ16F	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25WJ32F	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25WJ64F	ISSI		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25WJ128F	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25WQ020	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25WQ040	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25WQ080	ISSI		1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25WQ016	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25WQ032	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
KH25L1005A	KHIC		131072	256	3.3	SPI	25xx	SPI_NOR	true
KH25L4005A	KHIC		524288	256	3.3	SPI	25xx	SPI_NOR	true
KH25L6455E	KHIC		8388608	256	3.3	SPI	25xx	SPI_NOR	true
KH25L1605A	MACRONIX(MXIC)		2097152	256	3.3	SPI	25xx	SPI_NOR	true
KH25L3236F	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1025C	MACRONIX(MXIC)		131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1026E	MACRONIX(MXIC)		131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2026C	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2026D	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2026E	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4026D	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4026E	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8036E	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8075E	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1636D	MACRONIX(MXIC)		2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1636E	MACRONIX(MXIC)		2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1673E	MACRONIX(MXIC)		2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1675E	MACRONIX(MXIC)		2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3225D	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3236D	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3236E	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3237D	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3273E	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3275E	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6439E	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6445E	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6455E	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6465E	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6475E	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12836E	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12839F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12845F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12865F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12875F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25633F	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25635F	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25636E	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25639F	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25645G	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25U1001E	MACRONIX(MXIC)		131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25U2032E	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25U2033E	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25U4032E	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25U4033E	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25U4035	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25U8033E	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25U8035	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25U8035E	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25U3230F	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25U3235E	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25U6473F	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25U12832F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25U12873F	MACRONIX(MXIC)		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25U25671G	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25U25672G	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25U25673F	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25U25673G	MACRONIX(MXIC)		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25V1006F	MACRONIX(MXIC)		131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25V1035F	MACRONIX(MXIC)		131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25V2035F	MACRONIX(MXIC)		262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25V4035	MACRONIX(MXIC)		524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25V8035	MACRONIX(MXIC)		1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25V3233F	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25V3235F	MACRONIX(MXIC)		4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25V6433F	MACRONIX(MXIC)		8388608	256	3.3	SPI	25xx	SPI_NOR	true
25AA040	MICROCHIP MEMORY		524288	256	3.3	SPI	25xx	SPI_NOR	true
25AA080	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25AA080B	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25AA080C	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25AA080D	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25AA160	MICROCHIP MEMORY		2097152	256	3.3	SPI	25xx	SPI_NOR	true
25AA160B	MICROCHIP MEMORY		2097152	256	3.3	SPI	25xx	SPI_NOR	true
25AA320	MICROCHIP MEMORY		4194304	256	3.3	SPI	25xx	SPI_NOR	true
25AA640	MICROCHIP MEMORY		8388608	256	3.3	SPI	25xx	SPI_NOR	true
25C040	MICROCHIP MEMORY		524288	256	3.3	SPI	25xx	SPI_NOR	true
25C080	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25C160	MICROCHIP MEMORY		2097152	256	3.3	SPI	25xx	SPI_NOR	true
25C320	MICROCHIP MEMORY		4194304	256	3.3	SPI	25xx	SPI_NOR	true
25C640	MICROCHIP MEMORY		8388608	256	3.3	SPI	25xx	SPI_NOR	true
25LC040A	MICROCHIP MEMORY		524288	256	3.3	SPI	25xx	SPI_NOR	true
25LC080A	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25LC080C	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25LC080D	MICROCHIP MEMORY		1048576	256	3.3	SPI	25xx	SPI_NOR	true
25LC160A	MICROCHIP MEMORY		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F2510	MICROCHIP MPU		131072	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F2520	MICROCHIP MPU		262144	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F2580	MICROCHIP MPU		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F25K20	MICROCHIP MPU		262144	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F25K80	MICROCHIP MPU		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PIC18LF25K80	MICROCHIP MPU		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PIC18LF2510	MICROCHIP MPU		131072	256	3.3	SPI	25xx	SPI_NOR	true
PIC18LF2520	MICROCHIP MPU		262144	256	3.3	SPI	25xx	SPI_NOR	true
PIC18LF2580	MICROCHIP MPU		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PIC18F25J10	MICROCHIP MPU		131072	256	3.3	SPI	25xx	SPI_NOR	true
PIC18LF25J10	MICROCHIP MPU		131072	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL64AB	MICRON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL256AB	MICRON		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MT25QU64AB	MICRON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
MT25QU128AB	MICRON		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MT25QU128ABA	MICRON		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MT25QU256AB	MICRON		33554432	256	3.3	SPI	25xx	SPI_NOR	true
N25Q256A	MICRON		33554432	256	3.3	SPI	25xx	SPI_NOR	true
N25W032A	MICRON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
N25W064A	MICRON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
N25W128A	MICRON		16777216	256	3.3	SPI	25xx	SPI_NOR	true
NM25Q32A	NEUMEM		4194304	256	3.3	SPI	25xx	SPI_NOR	true
NM25Q64A	NEUMEM		8388608	256	3.3	SPI	25xx	SPI_NOR	true
NM25Q128A	NEUMEM		16777216	256	3.3	SPI	25xx	SPI_NOR	true
N25Q016A11	NUMONYX		2097152	256	3.3	SPI	25xx	SPI_NOR	true
N25Q032A11	NUMONYX		4194304	256	3.3	SPI	25xx	SPI_NOR	true
N25Q064A11	NUMONYX		8388608	256	3.3	SPI	25xx	SPI_NOR	true
N25Q128A11	NUMONYX		16777216	256	3.3	SPI	25xx	SPI_NOR	true
N25Q032A13	NUMONYX		4194304	256	3.3	SPI	25xx	SPI_NOR	true
N25Q064A13	NUMONYX		8388608	256	3.3	SPI	25xx	SPI_NOR	true
N25Q128A13	NUMONYX		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PCT25LF020A	PCT		262144	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF016B	PCT		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF020A	PCT		262144	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF032B	PCT		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF040A	PCT		524288	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF040B	PCT		524288	256	3.3	SPI	25xx	SPI_NOR	true
PCT25VF080B	PCT		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25C16H	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25C32H	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25C64F	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25C64H	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25C128H	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25C128F	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25C256F	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
P25C256H	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
P25D05H	PUYA		65536	256	3.3	SPI	25xx	SPI_NOR	true
P25D05L	PUYA		65536	256	3.3	SPI	25xx	SPI_NOR	true
P25D10H	PUYA		131072	256	3.3	SPI	25xx	SPI_NOR	true
P25D10L	PUYA		131072	256	3.3	SPI	25xx	SPI_NOR	true
P25D20H	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25D20L	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25D40L	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D40SL	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D80H	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25D80L	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25D80SL	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25D16H	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25D16HB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25D16L	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25D16SH	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25D16SL	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25D32H	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25D32L	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25D32SH	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25D32SL	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25D64H	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25D64L	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25D128H	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25F20H	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25F20L	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25F40H	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25F40L	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25F80H	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25F80L	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25F16H	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25F16L	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25F32H	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25F32L	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25F64H	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25F64L	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q05H	PUYA		65536	256	3.3	SPI	25xx	SPI_NOR	true
P25Q05L	PUYA		65536	256	3.3	SPI	25xx	SPI_NOR	true
P25Q05U	PUYA		65536	256	3.3	SPI	25xx	SPI_NOR	true
P25Q10H	PUYA		131072	256	3.3	SPI	25xx	SPI_NOR	true
P25Q10L	PUYA		131072	256	3.3	SPI	25xx	SPI_NOR	true
P25Q10U	PUYA		131072	256	3.3	SPI	25xx	SPI_NOR	true
P25Q20H	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25Q20L	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25Q20U	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25Q20TU	PUYA		262144	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40H	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40L	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40U	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40UOTP)	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40SH	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40M	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40SU	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40SL	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40TU	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80L	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80U	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80SH	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80SL	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16HB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16L	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16LB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16SH	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16SL	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16SLE	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32SU	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32L	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32SH	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32SL	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q40SN	PUYA		524288	256	1.8	SPI	25xx	SPI_NOR	true
P25Q80SN	PUYA		1048576	256	1.8	SPI	25xx	SPI_NOR	true
P25Q16SN	PUYA		2097152	256	1.8	SPI	25xx	SPI_NOR	true
P25Q32SN	PUYA		4194304	256	1.8	SPI	25xx	SPI_NOR	true
P25Q64SN	PUYA		8388608	256	1.8	SPI	25xx	SPI_NOR	true
P25Q128SN	PUYA		16777216	256	1.8	SPI	25xx	SPI_NOR	true
P25Q64L	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q64SH	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q64SL	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q64SU	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q128HA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25Q128L	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25Q128U	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25D40HB	PUYA		524288	256	3.3	SPI	25xx	SPI_NOR	true
PY25D80HB	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PY25D16HB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PY25D32HB	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PY25D64HA	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
PY25F64HA	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
PY25F128HA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25F128LA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25F256HB	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
PY25F256LC	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q80HA	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q16HA	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q32HA	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q64HA	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q128HA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q80HB	PUYA		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q16HB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q16LB	PUYA		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q32HB	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q32LB	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q64HB	PUYA		8388608	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q128HB	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25Q256HB	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
PY25R32LB	PUYA		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PY25R128HA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25R128LA	PUYA		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PY25R256HC	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
PY25R256LC	PUYA		33554432	256	3.3	SPI	25xx	SPI_NOR	true
FM25040	RAMTRON		524288	256	3.3	SPI	25xx	SPI_NOR	true
FM25C160	RAMTRON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25CL64	RAMTRON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25L16	RAMTRON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25L256	RAMTRON		33554432	256	3.3	SPI	25xx	SPI_NOR	true
FM25W256	RAMTRON		33554432	256	3.3	SPI	25xx	SPI_NOR	true
HN58X25128	RENESAS		16777216	256	3.3	SPI	25xx	SPI_NOR	true
HN58X2516	RENESAS		2097152	256	3.3	SPI	25xx	SPI_NOR	true
HN58X25256	RENESAS		33554432	256	3.3	SPI	25xx	SPI_NOR	true
HN58X2532	RENESAS		4194304	256	3.3	SPI	25xx	SPI_NOR	true
HN58X2564	RENESAS		8388608	256	3.3	SPI	25xx	SPI_NOR	true
R1EX25016A	RENESAS		2097152	256	3.3	SPI	25xx	SPI_NOR	true
R1EX25032A	RENESAS		4194304	256	3.3	SPI	25xx	SPI_NOR	true
R1EX25064A	RENESAS		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BR25010	ROHM		131072	256	3.3	SPI	25xx	SPI_NOR	true
BR25020	ROHM		262144	256	3.3	SPI	25xx	SPI_NOR	true
BR25040	ROHM		524288	256	3.3	SPI	25xx	SPI_NOR	true
BR25080	ROHM		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BR25160	ROHM		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BR25320	ROHM		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BR25H010	ROHM		131072	256	3.3	SPI	25xx	SPI_NOR	true
BR25H020	ROHM		262144	256	3.3	SPI	25xx	SPI_NOR	true
BR25H040	ROHM		524288	256	3.3	SPI	25xx	SPI_NOR	true
BR25H080	ROHM		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BR25H160	ROHM		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BR25H320	ROHM		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BR25L010	ROHM		131072	256	3.3	SPI	25xx	SPI_NOR	true
BR25L020	ROHM		262144	256	3.3	SPI	25xx	SPI_NOR	true
BR25L040	ROHM		524288	256	3.3	SPI	25xx	SPI_NOR	true
BR25L080	ROHM		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BR25L160	ROHM		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BR25L320	ROHM		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BR25L640	ROHM		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BR25S320	ROHM		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BR25S640	ROHM		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BR25S128	ROHM		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BR25S256	ROHM		33554432	256	3.3	SPI	25xx	SPI_NOR	true
FM25V05	ROHM		65536	256	3.3	SPI	25xx	SPI_NOR	true
FM25V10-G	ROHM		131072	256	3.3	SPI	25xx	SPI_NOR	true
FM25V20	ROHM		262144	256	3.3	SPI	25xx	SPI_NOR	true
FM25V20A	ROHM		262144	256	3.3	SPI	25xx	SPI_NOR	true
SA25C1024H	SAIFUN		131072	256	3.3	SPI	25xx	SPI_NOR	true
SA25C1024L	SAIFUN		131072	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU106BTT	SANYO		131072	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU206MA	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU206TT	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU406BMA	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU406BTT	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW206M	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW206T	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406M	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406T	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406AM	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406AT	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW806M	SANYO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW806T	SANYO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS206M	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS206T	SANYO		262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS406M	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS406T	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS406V	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS406AM	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FS406AT	SANYO		524288	256	3.3	SPI	25xx	SPI_NOR	true
